"REF_DATE","GEO","DGUID","Stock market statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2006-08","Canada","2016A000011124","Toronto Stock Exchange, value of shares traded","Dollars","81","millions","6","v37412","1.1","113190.5","","","","1"
"2006-08","Canada","2016A000011124","Toronto Stock Exchange, volume of shares traded","Shares","276","millions","6","v37413","1.2","5768.0","","","","1"
"2006-08","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, high","Index","160","units ","0","v37414","1.3","11382.9","","","","1"
"2006-08","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, low","Index","160","units ","0","v37415","1.4","11076.2","","","","1"
"2006-08","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, close","Index","160","units ","0","v37416","1.5","11381.2","","","","1"
"2006-08","Canada","2016A000011124","New York Stock Exchange, customers' debit balances","Dollars","81","millions","6","v37419","1.8","226480","","","","0"
"2006-08","Canada","2016A000011124","New York Stock Exchange, customers' free credit balance","Dollars","81","millions","6","v37420","1.9","218750","","","","0"
"2006-08","Canada","2016A000011124","Standard and Poor's stock dividend yields, common","Percent","239","units ","0","v37422","1.11","1.86","","","t","2"
"2006-08","Canada","2016A000011124","Standard and Poor's (500), 1941-43=10","Index","160","units ","0","v37425","1.14","1303.82","","","","2"
"2006-09","Canada","2016A000011124","Toronto Stock Exchange, value of shares traded","Dollars","81","millions","6","v37412","1.1","125175.2","","","","1"
"2006-09","Canada","2016A000011124","Toronto Stock Exchange, volume of shares traded","Shares","276","millions","6","v37413","1.2","6646.0","","","","1"
"2006-09","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, high","Index","160","units ","0","v37414","1.3","11718.5","","","","1"
"2006-09","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, low","Index","160","units ","0","v37415","1.4","11331.4","","","","1"
"2006-09","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, close","Index","160","units ","0","v37416","1.5","11679.1","","","","1"
"2006-09","Canada","2016A000011124","New York Stock Exchange, customers' debit balances","Dollars","81","millions","6","v37419","1.8","237120","","","","0"
"2006-09","Canada","2016A000011124","New York Stock Exchange, customers' free credit balance","Dollars","81","millions","6","v37420","1.9","223050","","","","0"
"2006-09","Canada","2016A000011124","Standard and Poor's stock dividend yields, common","Percent","239","units ","0","v37422","1.11","1.86","","","t","2"
"2006-09","Canada","2016A000011124","Standard and Poor's (500), 1941-43=10","Index","160","units ","0","v37425","1.14","1335.85","","","","2"
"2006-10","Canada","2016A000011124","Toronto Stock Exchange, value of shares traded","Dollars","81","millions","6","v37412","1.1","129146.9","","","","1"
"2006-10","Canada","2016A000011124","Toronto Stock Exchange, volume of shares traded","Shares","276","millions","6","v37413","1.2","7282.8","","","","1"
"2006-10","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, high","Index","160","units ","0","v37414","1.3","12163.7","","","","1"
"2006-10","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, low","Index","160","units ","0","v37415","1.4","11670.3","","","","1"
"2006-10","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, close","Index","160","units ","0","v37416","1.5","12080.7","","","","1"
"2006-10","Canada","2016A000011124","New York Stock Exchange, customers' debit balances","Dollars","81","millions","6","v37419","1.8","244370","","","","0"
"2006-10","Canada","2016A000011124","New York Stock Exchange, customers' free credit balance","Dollars","81","millions","6","v37420","1.9","223600","","","","0"
"2006-10","Canada","2016A000011124","Standard and Poor's stock dividend yields, common","Percent","239","units ","0","v37422","1.11","1.80","","","t","2"
"2006-10","Canada","2016A000011124","Standard and Poor's (500), 1941-43=10","Index","160","units ","0","v37425","1.14","1377.94","","","","2"
"2006-11","Canada","2016A000011124","Toronto Stock Exchange, value of shares traded","Dollars","81","millions","6","v37412","1.1","134968.3","","","","1"
"2006-11","Canada","2016A000011124","Toronto Stock Exchange, volume of shares traded","Shares","276","millions","6","v37413","1.2","8482.8","","","","1"
"2006-11","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, high","Index","160","units ","0","v37414","1.3","12342.6","","","","1"
"2006-11","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, low","Index","160","units ","0","v37415","1.4","11986.0","","","","1"
"2006-11","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, close","Index","160","units ","0","v37416","1.5","12221.9","","","","1"
"2006-11","Canada","2016A000011124","New York Stock Exchange, customers' debit balances","Dollars","81","millions","6","v37419","1.8","270520","","","","0"
"2006-11","Canada","2016A000011124","New York Stock Exchange, customers' free credit balance","Dollars","81","millions","6","v37420","1.9","246180","","","","0"
"2006-11","Canada","2016A000011124","Standard and Poor's stock dividend yields, common","Percent","239","units ","0","v37422","1.11","1.79","","","t","2"
"2006-11","Canada","2016A000011124","Standard and Poor's (500), 1941-43=10","Index","160","units ","0","v37425","1.14","1400.63","","","","2"
"2006-12","Canada","2016A000011124","Toronto Stock Exchange, value of shares traded","Dollars","81","millions","6","v37412","1.1","103614.2","","","","1"
"2006-12","Canada","2016A000011124","Toronto Stock Exchange, volume of shares traded","Shares","276","millions","6","v37413","1.2","6080.4","","","","1"
"2006-12","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, high","Index","160","units ","0","v37414","1.3","12510.6","","","","1"
"2006-12","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, low","Index","160","units ","0","v37415","1.4","12194.1","","","","1"
"2006-12","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, close","Index","160","units ","0","v37416","1.5","12463.2","","","","1"
"2006-12","Canada","2016A000011124","New York Stock Exchange, customers' debit balances","Dollars","81","millions","6","v37419","1.8","275380","","","","0"
"2006-12","Canada","2016A000011124","New York Stock Exchange, customers' free credit balance","Dollars","81","millions","6","v37420","1.9","253490","","","","0"
"2006-12","Canada","2016A000011124","Standard and Poor's stock dividend yields, common","Percent","239","units ","0","v37422","1.11","1.78","","","t","2"
"2006-12","Canada","2016A000011124","Standard and Poor's (500), 1941-43=10","Index","160","units ","0","v37425","1.14","1418.30","","","","2"
"2007-01","Canada","2016A000011124","Toronto Stock Exchange, value of shares traded","Dollars","81","millions","6","v37412","1.1","128940.9","","","","1"
"2007-01","Canada","2016A000011124","Toronto Stock Exchange, volume of shares traded","Shares","276","millions","6","v37413","1.2","7768.5","","","","1"
"2007-01","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, high","Index","160","units ","0","v37414","1.3","12621.8","","","","1"
"2007-01","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, low","Index","160","units ","0","v37415","1.4","12398.0","","","","1"
"2007-01","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, close","Index","160","units ","0","v37416","1.5","12621.7","","","","1"
"2007-01","Canada","2016A000011124","New York Stock Exchange, customers' debit balances","Dollars","81","millions","6","v37419","1.8","285610","","","","0"
"2007-01","Canada","2016A000011124","New York Stock Exchange, customers' free credit balance","Dollars","81","millions","6","v37420","1.9","246530","","","","0"
"2007-01","Canada","2016A000011124","Standard and Poor's stock dividend yields, common","Percent","239","units ","0","v37422","1.11","1.78","","","t","2"
"2007-01","Canada","2016A000011124","Standard and Poor's (500), 1941-43=10","Index","160","units ","0","v37425","1.14","1438.24","","","","2"
"2007-02","Canada","2016A000011124","Toronto Stock Exchange, value of shares traded","Dollars","81","millions","6","v37412","1.1","122599.2","","","","1"
"2007-02","Canada","2016A000011124","Toronto Stock Exchange, volume of shares traded","Shares","276","millions","6","v37413","1.2","8062.1","","","","1"
"2007-02","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, high","Index","160","units ","0","v37414","1.3","12786.6","","","","1"
"2007-02","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, low","Index","160","units ","0","v37415","1.4","12216.2","","","","1"
"2007-02","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, close","Index","160","units ","0","v37416","1.5","12268.6","","","","1"
"2007-02","Canada","2016A000011124","New York Stock Exchange, customers' debit balances","Dollars","81","millions","6","v37419","1.8","295870","","","","0"
"2007-02","Canada","2016A000011124","New York Stock Exchange, customers' free credit balance","Dollars","81","millions","6","v37420","1.9","251690","","","","0"
"2007-02","Canada","2016A000011124","Standard and Poor's stock dividend yields, common","Percent","239","units ","0","v37422","1.11","1.76","","","t","2"
"2007-02","Canada","2016A000011124","Standard and Poor's (500), 1941-43=10","Index","160","units ","0","v37425","1.14","1406.82","","","","2"
"2007-03","Canada","2016A000011124","Toronto Stock Exchange, value of shares traded","Dollars","81","millions","6","v37412","1.1","134644.3","","","","1"
"2007-03","Canada","2016A000011124","Toronto Stock Exchange, volume of shares traded","Shares","276","millions","6","v37413","1.2","7907.4","","","","1"
"2007-03","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, high","Index","160","units ","0","v37414","1.3","12481.0","","","","1"
"2007-03","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, low","Index","160","units ","0","v37415","1.4","12050.4","","","","1"
"2007-03","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, close","Index","160","units ","0","v37416","1.5","12354.3","","","","1"
"2007-03","Canada","2016A000011124","New York Stock Exchange, customers' debit balances","Dollars","81","millions","6","v37419","1.8","293160","","","","0"
"2007-03","Canada","2016A000011124","New York Stock Exchange, customers' free credit balance","Dollars","81","millions","6","v37420","1.9","261580","","","","0"
"2007-03","Canada","2016A000011124","Standard and Poor's stock dividend yields, common","Percent","239","units ","0","v37422","1.11","1.81","","","t","2"
"2007-03","Canada","2016A000011124","Standard and Poor's (500), 1941-43=10","Index","160","units ","0","v37425","1.14","1420.86","","","","2"
"2007-04","Canada","2016A000011124","Toronto Stock Exchange, value of shares traded","Dollars","81","millions","6","v37412","1.1","124157.5","","","","1"
"2007-04","Canada","2016A000011124","Toronto Stock Exchange, volume of shares traded","Shares","276","millions","6","v37413","1.2","7952.4","","","","1"
"2007-04","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, high","Index","160","units ","0","v37414","1.3","13120.9","","","","1"
"2007-04","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, low","Index","160","units ","0","v37415","1.4","12382.3","","","","1"
"2007-04","Canada","2016A000011124","United States common stocks, Dow-Jones industrials, close","Index","160","units ","0","v37416","1.5","13062.9","","","","1"
"2007-04","Canada","2016A000011124","New York Stock Exchange, customers' debit balances","Dollars","81","millions","6","v37419","1.8","317990","","","","0"
"2007-04","Canada","2016A000011124","New York Stock Exchange, customers' free credit balance","Dollars","81","millions","6","v37420","1.9","266930","","","","0"
